Users,HealthStatus,JobType,ActivityType
12679,HEALTHY,Cleaning_Staff,Working
12680,HEALTHY,Others,Working
12681,HEALTHY,Others,Working
12682,HEALTHY,Others,Working
12683,HEALTHY,Others,Working
12684,COVID19,Others,Working
12685,HEALTHY,Others,Working
12686,HEALTHY,Others,Working
12687,HEALTHY,Others,Working
12688,HEALTHY,Others,Working
12689,HEALTHY,Others,Working
12690,HEALTHY,Others,Working
12691,HEALTHY,Others,Working
12692,HEALTHY,Others,Working
12693,HEALTHY,Others,Working
12694,HEALTHY,Others,Working
12695,HEALTHY,Others,Working
12696,HEALTHY,Others,Working
12697,HEALTHY,Others,Working
12698,COVID19,Others,Working
12699,HEALTHY,Cleaning_Staff,Working
12700,HEALTHY,Cleaning_Staff,Working
12701,HEALTHY,Others,Working
12702,HEALTHY,Cleaning_Staff,Working
12703,HEALTHY,Others,Working
12704,HEALTHY,Others,Working
12705,COVID19,Others,Working
12706,HEALTHY,Others,Working
12707,HEALTHY,Others,Working
12708,HEALTHY,Cleaning_Staff,Working
12709,COVID19,Others,Working
12710,HEALTHY,Cleaning_Staff,Working
12711,HEALTHY,Others,Working
12712,HEALTHY,Others,Working
12713,HEALTHY,Others,Working
12714,HEALTHY,Others,Working
12715,HEALTHY,Others,Working
12716,COVID19,Others,Working
12717,HEALTHY,Others,Working
12718,HEALTHY,Others,Working
12719,HEALTHY,Others,Working
12720,COVID19,Others,Working
12721,COVID19,Others,Working
12722,HEALTHY,Others,Working
12723,COVID19,Others,Working
12724,HEALTHY,Cleaning_Staff,Working
12725,HEALTHY,Others,Working
12726,COVID19,Others,Working
12727,HEALTHY,Cleaning_Staff,Working
12728,HEALTHY,Others,Working
12729,HEALTHY,Others,Working
12730,HEALTHY,Others,Working
12731,HEALTHY,Others,Working
12732,HEALTHY,Others,Working
12733,HEALTHY,Others,Working
12734,HEALTHY,Others,Working
12735,HEALTHY,Others,Working
12736,HEALTHY,Others,Working
12737,HEALTHY,Others,Working
12738,HEALTHY,Others,Working
12739,COVID19,Others,Working
12740,COVID19,Others,Working
12741,COVID19,Others,Working
12742,HEALTHY,Others,Working
12743,HEALTHY,Others,Working
12744,HEALTHY,Cleaning_Staff,Working
12745,HEALTHY,Others,Working
12746,HEALTHY,Others,Working
12747,HEALTHY,Cleaning_Staff,Working
12748,COVID19,Others,Working
12749,COVID19,Others,Working
12750,COVID19,Others,Working
12751,HEALTHY,Others,Working
12752,HEALTHY,Others,Working
12753,COVID19,Others,Working
12754,HEALTHY,Others,Working
12755,COVID19,Others,Working
12756,HEALTHY,Others,Working
12757,HEALTHY,Others,Working
12758,HEALTHY,Others,Working
12759,HEALTHY,Others,Working
12760,HEALTHY,Others,Working
12761,HEALTHY,Others,Working
12762,COVID19,Others,Working
12763,HEALTHY,Others,Working
12764,HEALTHY,Others,Working
12765,COVID19,Others,Working
12766,COVID19,Others,Working
12767,HEALTHY,Others,Working
12768,HEALTHY,Others,Working
12769,HEALTHY,Others,Working
12770,HEALTHY,Cleaning_Staff,Working
12771,COVID19,Others,Working
12772,HEALTHY,Others,Working
12773,HEALTHY,Others,Working
12774,HEALTHY,Cleaning_Staff,Working
12775,HEALTHY,Cleaning_Staff,Working
12776,HEALTHY,Others,Working
12777,HEALTHY,Others,Working
12778,HEALTHY,Others,Working
12779,HEALTHY,Others,Working
12780,HEALTHY,Cleaning_Staff,Working
12781,COVID19,Others,Working
12782,COVID19,Others,Working
12783,HEALTHY,Others,Working
12784,HEALTHY,Others,Working
12785,HEALTHY,Others,Working
12786,COVID19,Others,Working
12787,COVID19,Others,Working
12788,HEALTHY,Others,Working
12789,HEALTHY,Others,Working
12790,HEALTHY,Others,Working
12791,HEALTHY,Others,Working
12792,HEALTHY,Others,Working
12793,HEALTHY,Others,Working
12794,HEALTHY,Others,Working
12795,HEALTHY,Others,Working
12796,HEALTHY,Others,Working
12797,HEALTHY,Others,Working
12798,HEALTHY,Others,Working
12799,HEALTHY,Cleaning_Staff,Working
12800,HEALTHY,Others,Working
12801,HEALTHY,Others,Working
12802,COVID19,Others,Working
12803,HEALTHY,Others,Working
12804,COVID19,Others,Working
12805,COVID19,Others,Working
12806,HEALTHY,Others,Working
12807,HEALTHY,Others,Working
12808,COVID19,Others,Working
12809,HEALTHY,Others,Working
12810,COVID19,Others,Working
12811,HEALTHY,Others,Working
12812,HEALTHY,Others,Working
12813,HEALTHY,Others,Working
12814,HEALTHY,Others,Working
12815,HEALTHY,Others,Working
12816,HEALTHY,Others,Working
12817,HEALTHY,Others,Working
12818,HEALTHY,Others,Working
12819,HEALTHY,Cleaning_Staff,Working
12820,HEALTHY,Others,Working
12821,HEALTHY,Others,Working
12822,HEALTHY,Others,Working
12823,COVID19,Others,Working
12824,HEALTHY,Others,Working
12825,HEALTHY,Others,Working
12826,HEALTHY,Others,Working
12827,HEALTHY,Others,Working
12828,HEALTHY,Others,Working
12829,HEALTHY,Others,Working
12830,COVID19,Others,Working
12831,HEALTHY,Others,Working
12832,HEALTHY,Others,Working
12833,HEALTHY,Others,Working
12834,HEALTHY,Others,Working
12835,HEALTHY,Others,Working
12836,HEALTHY,Others,Working
12837,HEALTHY,Others,Working
12838,HEALTHY,Others,Working
12839,HEALTHY,Others,Working
12840,HEALTHY,Others,Working
12841,HEALTHY,Others,Working
12842,HEALTHY,Others,Working
12843,HEALTHY,Others,Working
12844,HEALTHY,Cleaning_Staff,Working
12845,HEALTHY,Others,Working
12846,HEALTHY,Others,Working
12847,HEALTHY,Others,Working
12848,HEALTHY,Others,Working
12849,HEALTHY,Others,Working
12850,COVID19,Others,Working
12851,COVID19,Others,Working
12852,HEALTHY,Others,Working
12853,HEALTHY,Cleaning_Staff,Working
12854,HEALTHY,Others,Working
12855,HEALTHY,Cleaning_Staff,Working
12856,HEALTHY,Others,Working
12857,HEALTHY,Others,Working
12858,HEALTHY,Others,Working
12859,COVID19,Others,Working
12860,HEALTHY,Others,Working
12861,HEALTHY,Others,Working
12862,HEALTHY,Others,Working
12863,COVID19,Others,Working
12864,HEALTHY,Others,Working
12865,COVID19,Others,Working
12866,HEALTHY,Others,Working
12867,HEALTHY,Others,Working
12868,HEALTHY,Cleaning_Staff,Working
12869,HEALTHY,Others,Working
12870,HEALTHY,Others,Working
12871,HEALTHY,Others,Working
12872,HEALTHY,Others,Working
12873,HEALTHY,Others,Working
12874,HEALTHY,Others,Working
12875,HEALTHY,Others,Working
12876,HEALTHY,Others,Working
12877,COVID19,Others,Working
12878,HEALTHY,Cleaning_Staff,Working
12879,HEALTHY,Others,Working
12880,HEALTHY,Others,Working
12881,COVID19,Others,Working
12882,HEALTHY,Others,Working
12883,HEALTHY,Others,Working
12884,HEALTHY,Others,Working
12885,HEALTHY,Others,Working
12886,HEALTHY,Others,Working
12887,HEALTHY,Others,Working
12888,HEALTHY,Others,Working
12889,HEALTHY,Others,Working
12890,COVID19,Others,Working
12891,HEALTHY,Others,Working
12892,COVID19,Others,Working
12893,HEALTHY,Others,Working
12894,HEALTHY,Others,Working
12895,HEALTHY,Others,Working
12896,HEALTHY,Others,Working
12897,HEALTHY,Others,Working
12898,HEALTHY,Others,Working
12899,HEALTHY,Others,Working
12900,HEALTHY,Others,Working
12901,HEALTHY,Others,Working
12902,HEALTHY,Others,Working
12903,COVID19,Others,Working
12904,HEALTHY,Cleaning_Staff,Working
12905,HEALTHY,Others,Working
12906,HEALTHY,Cleaning_Staff,Working
12907,HEALTHY,Others,Working
12908,HEALTHY,Others,Working
12909,HEALTHY,Others,Working
12910,HEALTHY,Others,Working
12911,HEALTHY,Others,Working
12912,COVID19,Others,Working
12913,HEALTHY,Others,Working
12914,HEALTHY,Others,Working
12915,HEALTHY,Others,Working
12916,HEALTHY,Others,Working
12917,HEALTHY,Others,Working
12918,HEALTHY,Others,Working
12919,HEALTHY,Others,Working
12920,HEALTHY,Others,Working
12921,HEALTHY,Others,Working
12922,HEALTHY,Others,Working
12923,HEALTHY,Others,Working
12924,HEALTHY,Others,Working
12925,HEALTHY,Others,Working
12926,HEALTHY,Others,Working
12927,COVID19,Others,Working
12928,HEALTHY,Others,Working
12929,HEALTHY,Others,Working
12930,HEALTHY,Others,Working
12931,COVID19,Others,Working
12932,HEALTHY,Others,Working
12933,HEALTHY,Cleaning_Staff,Working
12934,HEALTHY,Others,Working
12935,COVID19,Others,Working
12936,HEALTHY,Others,Working
12937,HEALTHY,Others,Working
12938,COVID19,Others,Working
12939,HEALTHY,Others,Working
12940,COVID19,Others,Working
12941,COVID19,Others,Working
12942,HEALTHY,Others,Working
12943,COVID19,Others,Working
12944,HEALTHY,Others,Working
12945,HEALTHY,Cleaning_Staff,Working
12946,HEALTHY,Others,Working
12947,COVID19,Others,Working
12948,HEALTHY,Others,Working
12949,COVID19,Others,Working
12950,HEALTHY,Others,Working
12951,HEALTHY,Others,Working
12952,HEALTHY,Cleaning_Staff,Working
12953,COVID19,Others,Working
12954,HEALTHY,Others,Working
12955,HEALTHY,Others,Working
12956,HEALTHY,Others,Working
12957,HEALTHY,Others,Working
12958,HEALTHY,Others,Working
12959,HEALTHY,Others,Working
12960,HEALTHY,Others,Working
12961,COVID19,Others,Working
12962,HEALTHY,Others,Working
12963,HEALTHY,Others,Working
12964,HEALTHY,Others,Working
12965,HEALTHY,Others,Working
12966,HEALTHY,Others,Working
12967,HEALTHY,Others,Working
12968,HEALTHY,Others,Working
12969,HEALTHY,Others,Working
12970,COVID19,Others,Working
12971,HEALTHY,Others,Working
12972,HEALTHY,Others,Working
12973,COVID19,Others,Working
12974,HEALTHY,Others,Working
12975,HEALTHY,Others,Working
12976,HEALTHY,Others,Working
12977,HEALTHY,Others,Working
12978,HEALTHY,Others,Working
12979,HEALTHY,Others,Working
12980,HEALTHY,Others,Working
12981,HEALTHY,Others,Working
12982,HEALTHY,Others,Working
12983,COVID19,Others,Working
12984,HEALTHY,Others,Working
12985,HEALTHY,Others,Working
12986,HEALTHY,Others,Working
12987,HEALTHY,Others,Working
12988,HEALTHY,Others,Working
12989,HEALTHY,Others,Working
12990,HEALTHY,Others,Working
12991,HEALTHY,Others,Working
12992,HEALTHY,Others,Working
12993,HEALTHY,Others,Working
12994,HEALTHY,Others,Working
12995,HEALTHY,Cleaning_Staff,Working
12996,COVID19,Others,Working
12997,HEALTHY,Others,Working
12998,HEALTHY,Others,Working
12999,HEALTHY,Others,Working
13000,COVID19,Others,Working
13001,HEALTHY,Others,Working
13002,HEALTHY,Others,Working
13003,HEALTHY,Others,Working
13004,HEALTHY,Cleaning_Staff,Working
13005,HEALTHY,Others,Working
13006,HEALTHY,Others,Working
13007,COVID19,Others,Working
13008,COVID19,Others,Working
13009,HEALTHY,Others,Working
13010,HEALTHY,Others,Working
13011,COVID19,Others,Working
13012,HEALTHY,Others,Working
13013,HEALTHY,Others,Working
13014,HEALTHY,Others,Working
13015,HEALTHY,Others,Working
13016,COVID19,Others,Working
13017,HEALTHY,Others,Working
13018,COVID19,Others,Working
13019,HEALTHY,Others,Working
13020,HEALTHY,Others,Working
13021,HEALTHY,Others,Working
13022,HEALTHY,Others,Working
13023,HEALTHY,Others,Working
13024,HEALTHY,Others,Working
13025,COVID19,Others,Working
13026,HEALTHY,Others,Working
13027,HEALTHY,Others,Working
13028,HEALTHY,Others,Working
13029,HEALTHY,Others,Working
13030,HEALTHY,Others,Working
13031,HEALTHY,Others,Working
13032,HEALTHY,Others,Working
13033,COVID19,Others,Working
13034,HEALTHY,Others,Working
13035,HEALTHY,Others,Working
13036,HEALTHY,Others,Working
13037,HEALTHY,Others,Working
13038,HEALTHY,Others,Working
13039,HEALTHY,Others,Working
13040,HEALTHY,Others,Working
13041,HEALTHY,Others,Working
13042,HEALTHY,Others,Working
13043,HEALTHY,Others,Working
13044,HEALTHY,Others,Working
13045,HEALTHY,Others,Working
13046,HEALTHY,Others,Working
13047,HEALTHY,Others,Working
13048,HEALTHY,Others,Working
13049,HEALTHY,Others,Working
13050,COVID19,Others,Working
13051,HEALTHY,Others,Working
13052,HEALTHY,Others,Working
13053,COVID19,Others,Working
13054,HEALTHY,Others,Working
13055,COVID19,Others,Working
13056,HEALTHY,Others,Working
13057,COVID19,Others,Working
13058,HEALTHY,Others,Working
13059,HEALTHY,Others,Working
13060,HEALTHY,Others,Working
13061,HEALTHY,Others,Working
13062,HEALTHY,Others,Working
13063,HEALTHY,Others,Working
13064,COVID19,Others,Working
13065,HEALTHY,Others,Working
13066,COVID19,Others,Working
13067,HEALTHY,Others,Working
13068,HEALTHY,Others,Working
13069,HEALTHY,Others,Working
13070,HEALTHY,Others,Working
13071,HEALTHY,Cleaning_Staff,Working
13072,HEALTHY,Others,Working
13073,COVID19,Others,Working
13074,HEALTHY,Others,Working
13075,HEALTHY,Others,Working
13076,HEALTHY,Others,Working
13077,HEALTHY,Others,Working
13078,HEALTHY,Others,Working
13079,HEALTHY,Others,Working
13080,COVID19,Others,Working
13081,HEALTHY,Others,Working
13082,HEALTHY,Others,Working
13083,HEALTHY,Others,Working
13084,HEALTHY,Others,Working
13085,HEALTHY,Others,Working
13086,HEALTHY,Cleaning_Staff,Working
13087,HEALTHY,Cleaning_Staff,Working
13088,HEALTHY,Others,Working
13089,HEALTHY,Others,Working
13090,HEALTHY,Others,Working
13091,COVID19,Others,Working
13092,COVID19,Others,Working
13093,HEALTHY,Others,Working
13094,COVID19,Others,Working
13095,HEALTHY,Others,Working
13096,HEALTHY,Others,Working
13097,HEALTHY,Others,Working
13098,HEALTHY,Cleaning_Staff,Working
13099,HEALTHY,Others,Working
13100,COVID19,Others,Working
13101,HEALTHY,Others,Working
13102,HEALTHY,Others,Working
13103,HEALTHY,Others,Working
13104,HEALTHY,Others,Working
13105,HEALTHY,Others,Working
13106,HEALTHY,Others,Working
13107,HEALTHY,Others,Working
13108,HEALTHY,Others,Working
13109,HEALTHY,Others,Working
13110,HEALTHY,Others,Working
13111,COVID19,Others,Working
13112,HEALTHY,Others,Working
13113,HEALTHY,Others,Working
13114,COVID19,Others,Working
13115,HEALTHY,Others,Working
13116,HEALTHY,Cleaning_Staff,Working
13117,HEALTHY,Others,Working
13118,HEALTHY,Others,Working
13119,HEALTHY,Others,Working
13120,HEALTHY,Others,Working
13121,HEALTHY,Others,Working
13122,COVID19,Others,Working
13123,HEALTHY,Cleaning_Staff,Working
13124,HEALTHY,Others,Working
13125,HEALTHY,Others,Working
13126,COVID19,Others,Working
13127,HEALTHY,Others,Working
13128,COVID19,Others,Working
13129,HEALTHY,Others,Working
13130,COVID19,Others,Working
13131,COVID19,Others,Working
13132,HEALTHY,Cleaning_Staff,Working
13133,HEALTHY,Others,Working
13134,HEALTHY,Others,Working
13135,HEALTHY,Others,Working
13136,HEALTHY,Others,Working
13137,COVID19,Others,Working
13138,HEALTHY,Others,Working
13139,HEALTHY,Others,Working
13140,HEALTHY,Others,Working
13141,HEALTHY,Cleaning_Staff,Working
13142,HEALTHY,Others,Working
13143,HEALTHY,Others,Working
13144,HEALTHY,Others,Working
13145,HEALTHY,Others,Working
13146,HEALTHY,Cleaning_Staff,Working
13147,HEALTHY,Others,Working
13148,COVID19,Others,Working
13149,HEALTHY,Others,Working
13150,HEALTHY,Others,Working
13151,HEALTHY,Cleaning_Staff,Working
13152,HEALTHY,Others,Working
13153,HEALTHY,Others,Working
13154,HEALTHY,Others,Working
13155,HEALTHY,Others,Working
13156,HEALTHY,Others,Working
13157,COVID19,Others,Working
13158,COVID19,Others,Working
13159,HEALTHY,Others,Working
13160,COVID19,Others,Working
13161,HEALTHY,Others,Working
13162,HEALTHY,Others,Working
13163,HEALTHY,Others,Working
13164,HEALTHY,Others,Working
13165,HEALTHY,Others,Working
13166,HEALTHY,Others,Working
13167,HEALTHY,Others,Working
13168,HEALTHY,Others,Working
13169,COVID19,Others,Working
13170,HEALTHY,Others,Working
13171,HEALTHY,Others,Working
13172,HEALTHY,Cleaning_Staff,Working
13173,HEALTHY,Cleaning_Staff,Working
13174,HEALTHY,Others,Working
13175,COVID19,Others,Working
13176,COVID19,Others,Working
13177,HEALTHY,Others,Working
13178,HEALTHY,Others,Working
13179,HEALTHY,Others,Working
13180,HEALTHY,Others,Working
13181,HEALTHY,Others,Working
13182,HEALTHY,Others,Working
13183,HEALTHY,Others,Working
13184,HEALTHY,Cleaning_Staff,Working
13185,HEALTHY,Others,Working
13186,HEALTHY,Others,Working
13187,HEALTHY,Others,Working
13188,HEALTHY,Others,Working
13189,HEALTHY,Cleaning_Staff,Working
13190,HEALTHY,Cleaning_Staff,Working
13191,HEALTHY,Others,Working
13192,HEALTHY,Others,Working
13193,COVID19,Others,Working
13194,HEALTHY,Others,Working
13195,COVID19,Others,Working
13196,HEALTHY,Others,Working
13197,HEALTHY,Cleaning_Staff,Working
13198,HEALTHY,Others,Working
13199,HEALTHY,Others,Working
13200,HEALTHY,Others,Working
13201,HEALTHY,Others,Working
13202,HEALTHY,Others,Working
13203,COVID19,Others,Working
13204,HEALTHY,Others,Working
13205,HEALTHY,Others,Working
13206,HEALTHY,Others,Working
13207,HEALTHY,Others,Working
13208,COVID19,Others,Working
13209,HEALTHY,Others,Working
13210,HEALTHY,Others,Working
13211,COVID19,Others,Working
13212,COVID19,Others,Working
13213,HEALTHY,Others,Working
13214,HEALTHY,Cleaning_Staff,Working
13215,HEALTHY,Others,Working
13216,HEALTHY,Others,Working
13217,HEALTHY,Others,Working
13218,HEALTHY,Others,Working
13219,COVID19,Others,Working
13220,HEALTHY,Others,Working
13221,HEALTHY,Others,Working
13222,HEALTHY,Others,Working
13223,HEALTHY,Others,Working
13224,HEALTHY,Others,Working
13225,HEALTHY,Others,Working
13226,COVID19,Others,Working
13227,HEALTHY,Others,Working
13228,HEALTHY,Others,Working
13229,HEALTHY,Others,Working
13230,HEALTHY,Cleaning_Staff,Working
13231,HEALTHY,Cleaning_Staff,Working
13232,HEALTHY,Others,Working
13233,COVID19,Others,Working
13234,HEALTHY,Others,Working
13235,COVID19,Others,Working
13236,COVID19,Others,Working
13237,HEALTHY,Others,Working
13238,HEALTHY,Cleaning_Staff,Working
13239,HEALTHY,Others,Working
13240,HEALTHY,Cleaning_Staff,Working
13241,HEALTHY,Others,Working
13242,HEALTHY,Others,Working
13243,HEALTHY,Others,Working
13244,HEALTHY,Others,Working
13245,HEALTHY,Others,Working
13246,HEALTHY,Cleaning_Staff,Working
13247,COVID19,Others,Working
13248,HEALTHY,Others,Working
13249,HEALTHY,Others,Working
13250,HEALTHY,Cleaning_Staff,Working
13251,HEALTHY,Others,Working
13252,HEALTHY,Others,Working
13253,HEALTHY,Others,Working
13254,COVID19,Others,Working
13255,HEALTHY,Others,Working
13256,HEALTHY,Others,Working
13257,HEALTHY,Others,Working
13258,COVID19,Others,Working
13259,HEALTHY,Others,Working
13260,HEALTHY,Others,Working
13261,HEALTHY,Others,Working
13262,HEALTHY,Others,Working
13263,HEALTHY,Others,Working
13264,HEALTHY,Others,Working
13265,COVID19,Others,Working
13266,COVID19,Others,Working
13267,HEALTHY,Others,Working
13268,HEALTHY,Others,Working
13269,COVID19,Others,Working
13270,COVID19,Others,Working
13271,HEALTHY,Others,Working
13272,HEALTHY,Others,Working
13273,COVID19,Others,Working
13274,HEALTHY,Others,Working
13275,COVID19,Others,Working
13276,HEALTHY,Others,Working
13277,HEALTHY,Others,Working
13278,HEALTHY,Cleaning_Staff,Working
13279,HEALTHY,Others,Working
13280,COVID19,Others,Working
13281,HEALTHY,Cleaning_Staff,Working
13282,HEALTHY,Others,Working
13283,HEALTHY,Others,Working
13284,HEALTHY,Others,Working
13285,HEALTHY,Others,Working
13286,HEALTHY,Others,Working
13287,HEALTHY,Others,Working
13288,HEALTHY,Others,Working
13289,HEALTHY,Cleaning_Staff,Working
13290,HEALTHY,Others,Working
13291,HEALTHY,Others,Working
13292,HEALTHY,Others,Working
13293,HEALTHY,Others,Working
13294,HEALTHY,Others,Working
13295,HEALTHY,Cleaning_Staff,Working
13296,HEALTHY,Others,Working
13297,HEALTHY,Others,Working
13298,HEALTHY,Cleaning_Staff,Working
13299,HEALTHY,Others,Working
13300,HEALTHY,Others,Working
13301,HEALTHY,Others,Working
13302,HEALTHY,Others,Working
13303,HEALTHY,Others,Working
13304,HEALTHY,Others,Working
13305,HEALTHY,Cleaning_Staff,Working
13306,COVID19,Others,Working
13307,HEALTHY,Others,Working
13308,HEALTHY,Others,Working
13309,HEALTHY,Others,Working
13310,HEALTHY,Others,Working
13311,HEALTHY,Others,Working
13312,HEALTHY,Others,Working
13313,HEALTHY,Others,Working
13314,HEALTHY,Others,Working
13315,HEALTHY,Others,Working
13316,HEALTHY,Others,Working
13317,HEALTHY,Others,Working
13318,COVID19,Others,Working
13319,HEALTHY,Others,Working
13320,HEALTHY,Others,Working
13321,COVID19,Others,Working
13322,HEALTHY,Others,Working
13323,HEALTHY,Others,Working
13324,HEALTHY,Others,Working
13325,HEALTHY,Others,Working
13326,COVID19,Others,Working
13327,HEALTHY,Others,Working
13328,HEALTHY,Others,Working
13329,HEALTHY,Others,Working
13330,HEALTHY,Others,Working
13331,HEALTHY,Others,Working
13332,HEALTHY,Others,Working
13333,HEALTHY,Others,Working
